TiNi3,-0.359922595357,-0.494908536571566,0.0
CaCu,-0.04293917061,-0.0681704600000002,0.0
Al5Co2,-0.4336410568,-0.464659263571428,0.0
MnTe,-0.56156724141,-0.0519698435632154,0.0
CuS,-0.285017425,-0.0596316095066782,0.0
SnSe2,-0.404731653013,-0.374788702283734,0.759
Cr2B,-0.31971700096,-0.372827848333333,0.0
SrCrO3,-2.68434593,-2.5299322553791,0.0
Li2SO4,-2.1268814589,-2.1321153953612,6.592
Pu2S3,-2.05112219866,-1.83452441740802,0.0
NpCl3,-2.34166170672,-1.99659035140184,0.0
TiNiO3,-2.49248256376,-2.46731961457204,2.69
AgP3,-0.18007919125,0.533265363905048,0.0
UO2,-3.74841098333,-3.51258465809387,0.0
NaNO2,-0.9187925355,-1.15755900948816,2.453
CuSe,-0.2168205284,-0.0865352024999995,0.0
La2O3,-3.7219129997,-3.68733518552725,3.937
Re2O7,-1.4546252945,-1.75674707373903,2.756
CeMg,-0.08347383058,-0.122780003333335,0.0
Tl2O3,-0.802194498,-0.916809891027253,0.0
ThC,-0.6503579425,-0.28022727375,0.0
Si3Ru4,-0.49528921537,-0.540755619642857,0.0
ZrN,-1.89284217651,-0.898906637671752,0.0
NiI2,-0.333038542667,-0.218701858285545,0.186
As2S3,-0.1921535658,-0.170695900408015,0.908
Be3N2,-1.21939782258,-1.1573357048874,3.517
AlB12,-0.212150228888,0.170765841538461,0.0
Tl2S,-0.328121732979,-0.443991849485934,0.855
Pb3O4,-1.06409367846,-1.24042882657357,1.227
Zn3P2,-0.404152635796,-0.287798404833975,0.355
Ag2O,-0.107546575033,-0.118081310292918,0.0
CaMg2,-0.134428727608,0.0630387038888867,0.0
Hf5Si4,-0.777127935212,-0.8042239225,0.0
CoCl2,-1.074774799,-0.636686200412748,0.0
Sr2CrO4,-2.821154294,-2.7044057818249,0.0
SnO2,-1.99557109337,-1.70816814286957,0.622999999999999
CeS,-2.36550989199,-2.15655388575668,0.0
CsI,-1.8039011935,-1.65211376621416,3.926
BaV2O6,-2.6278606585,-2.64473880472316,2.821
Tc2O7,-1.28358029193,-1.54989728512792,2.479
MoO2,-2.03588810367,-2.09888737558584,0.0
GaP,-0.59412141348,-0.534168956979969,1.754
Mg2C3,0.156110780448,0.155645273833332,1.761
LaClO,-3.4922407765,-3.43427342216596,4.177
FeCO3,-1.53508934107,-1.5319824707101,0.0
MoI2,-0.359294693333,-0.500136451896655,1.852
CuO,-0.807376633,-0.673435953782877,0.0
CoBr2,-0.744154586,-0.370350571610557,0.0
VF2,-3.42806867142,-2.7030962810874,0.795
LiNbO3,-5.65988638992,-2.70226387452725,2.64
GaCl3,-1.35946574949,-1.36961285921434,4.138
WCl5,-0.88607253511,-1.12013439134927,0.0
CaZn,-0.3794359247,-0.2548022025,0.0
SmCl2,-2.81735060691,-2.08082735041275,0.0
NiSeO3,-1.1760337169,-1.14970760431479,3.103
CuCO3,-1.23587701188,-1.00074541336465,0.0
Cu2SO5,-1.20172803776,-1.23188796334764,0.0
SiS,-0.511108792915,0.310821615493321,0.0
CaB2O4,-2.9939858993,-2.94411333371643,6.284
LiBr,-1.8197585266,-1.70728302370792,5.432
BeS,-1.22298386,0.311453562993321,0.0
K2O2,-1.1478429025,-1.26537347543938,2.679
VI2,-0.91064621928,-0.568065668285544,0.925
AlB2,-0.52165443764,-0.0439105700000001,0.0
BeAl2O4,-3.407179732,-3.19705898193072,6.547
HoCl3,-2.58510804475,-1.93593238754768,2.239
GaAs,-0.46040160194,0.0941217299999999,0.0
VO,-2.232463758,-2.25997276058168,1.191
Ag2Te,-0.124310436283,-0.0652728844444432,0.0
TaB2,-0.722735094667,-0.649001016666666,0.0
LaS2,-2.15375058211,-1.9659883710089,0.0
K5Sb4,-0.47700516248,-0.443838028333333,0.0
CaBr2,-2.36236260867,-2.26565938994389,4.676
MgCr2O4,-2.640815996,-2.6852475980286,2.765
Mg3N2,-0.95661175673,-0.862217904887405,1.783
SnS,-0.56828328837,-0.58230305793228,1.581
Ag2WO4,-1.37030603561,-1.47309669050214,1.92
WCl2O,-1.5883243775,-1.42798448427925,0.0
Cr2NiO4,-2.0344913949,-1.91709735763875,0.0
UF5,-3.59812906833,-3.76409802844259,0.746
Cr23C6,-0.117382148134,-0.0833330860344839,0.0
Sr7Mn4O15,-2.72634115479,-2.57617492584726,1.694
La2NiO4,-3.017038997,-2.93800295392181,0.525
NbN,-1.21831475637,-0.972483847671754,0.0
KAlSiO4,-3.140817993,-3.02985569693072,4.932
GeBr4,-0.721353192,-0.883307451432669,2.967
K2SO4,-2.1286878031,-1.42037862393263,2.861
Hf5Si3,-0.71033597299,-0.745044997499999,0.0
HgF,-1.26832754125,-1.35693562204869,1.319
TlAsO4,-1.63851335497,-1.25794442891917,0.654
CoSb2,-0.17345642272,-0.183822165,0.0
Pm2O3,-3.75186574,-3.64103890052725,4.003
WBr5,-0.538437645527,-0.699315824513196,0.0
Cr5Si3,-0.42104846875,-0.310607615625,0.0
ThMg2,-0.1084102642,0.00610359055555361,0.0
Al2Si2H4O9,-2.50014236895,-2.46437249244974,5.168
Hg2SO4,-1.1002709032,-1.20287478178013,2.051
ZnAs2,-0.256934399008,-0.160446767083333,0.287
CuCl,-0.709952495,-0.396376637809561,0.548999999999999
HgS,-0.305745965,-0.248713479489813,0.179
SnBr4,-0.804267352,-0.948566513802909,2.555
Mn3O4,-2.0529842138,-2.07340526287866,0.814
Zr2Si,-0.798667191443,-0.780780815,0.0
ZnI2,-0.732408413333,-0.592346091618878,1.867
CrB2,-0.41132678349,-0.3372479,0.0
CdTe,-0.52187208731,-0.467199726666665,0.874
IrI,-0.23850258124,1.20684419378584,0.0
SrSO4,-2.51679023167,-2.32857550125473,4.257
MoBr2,-0.80841306,-0.887653959666112,2.376
GeSe2,-0.39027695112,-0.258813316666667,1.687
TiPbO3,-2.48477154688,-2.49302405228451,1.572
UCl5,-1.79899543903,-1.86415023384927,2.123
In2Te5,-0.28372485247,-0.218627508571427,0.760000000000001
Ba3Al2O6,-3.31893133797,-2.93972645593387,1.73
KHF2,-2.41288756123,-2.4659792188616,7.829
InS,-0.69382569088,-0.652924832006679,1.235
TeO2,-1.12210496533,-1.07926091836361,0.0
Ni2Ge,-0.380303068623,-0.290882521666667,0.0
CaB6,-0.2477948896,-0.412732437142857,0.223000000000001
Zn3As2O8,-1.70192474922,-1.59689633246385,2.338
NaFeO2,-1.81060428512,-1.80917220525585,1.679
CeNi3,-0.35238518,0.103842130625,0.0
AlH3O3,-1.9163831352,-1.91863836345554,5.427
MgTi2O5,-3.25094761556,-3.20932444451662,2.677
Cs2TeO4,-1.657542895,-1.64607055669262,2.994
MnO,-1.99626722683,-2.03612689904531,0.423
SbF3,-2.37201606248,-2.60349971684833,4.529
ErCl3,-2.576557522,-1.90591220171434,2.176
PuH2,-0.481340882097,-0.33990257478945,0.0
TaCl3,-1.43318421094,-0.111359331714342,0.0
AuF3,-0.903056982572,-0.440002489348329,0.0
BiClO,-1.26754676624,-1.51723808549929,2.664
K3AlF6,-3.44744640156,-3.38187541597866,7.113
CoSb3,-0.1626153963,-0.1962987425,0.217000000000001
NaNO3,-0.9694738158,-1.24545216176628,3.119
MoS2,-0.95401032496,-0.780354832675571,0.0
UAl4,-0.24874248,-0.0990684810000005,0.0
NdClO,-3.45467375251,-3.30173355216596,4.89
SnF4,-2.4270011059,-2.65949193867513,3.4
CoF2,-2.32505123667,-1.8980705560874,0.0
ScF3,-4.1759716684,-4.26778287559833,6.597
EuO,-3.05745965,-3.13191167293938,2.163
Al2CuO4,-2.8824811602,-2.48552127002886,0.0
K2SiO3,-2.66534476833,-2.51579367405049,4.361
YN,-1.55026677806,-1.79522274517175,0.417000000000001
InSb,-0.158060299635,-0.1333398475,0.264
ZnFe2O4,-1.742381848,-1.71701116719193,1.324
YH3,-0.68840517767,-0.418060637888131,0.0
Sb2O5,-1.43900633961,-1.55010158205625,0.878
Ni3As2O8,-1.47430943498,-1.43909925433408,2.597
FeAsO4,-1.49476093007,-1.56332955448821,2.022
VI3,-0.72634877014,0.373696653178762,0.0
ReSi2,-0.312221560896,-0.181887954999999,0.0
SmClO,-3.45610402177,-3.31932289966596,5.038
Al2S3O12,-2.09769776485,-2.1872334007403,6.606
NaB3O5,-2.65002868044,-2.63097757308282,6.497
As2Pb3O8,-1.41927516128,-1.55683369900231,3.491
ScAsO4,-2.47536769923,-2.50099686391917,3.821
IrBr3,-0.457683572132,-0.518814834311877,1.447
CaAl4O7,-3.45395343574,-3.30712881509594,4.377
CaZn2,-0.3252307926,-0.308392786666667,0.0
GeO2,-2.00342030051,-1.88885828891917,1.906
Fe3P,-0.424960980675,-0.426136190364985,0.0
PuIO,-2.85913934355,-2.85756165941679,2.11
OsO2,-1.01915321667,-1.16083538891917,0.0
Ca3Ti2O7,-3.41200405292,-3.33454991697698,2.451
La4Co3O10,-2.77731952853,-2.66383946556439,0.0
PuO2,-3.64753208867,-3.26083678890027,0.0
GeRu,-0.29360940483,-0.2523976025,0.0
BaI2,-2.09358254,-1.90482140606332,3.258
Na2S3,-0.896770534604,-0.145990632748673,0.0
Na2WO4,-2.2871426853,-2.4247206643169,5.291
B4PbO7,-2.47211159108,-2.48697650717927,4.471
MgSiO3,-3.209814419,-2.96789161136059,
FeTe2,-0.250066342755,-0.17977054722222,0.170999999999999
MnBr2,-1.32983257419,-1.01804111954159,1.627
Ce2O3,-3.7305153438,-3.49303088452725,3.967
GdClO,-3.38221368618,-3.34413563966596,5.002
Sb2O3,-1.46871448314,-0.897280217527253,0.0
KFeO2,-1.787836575,-1.57998262754294,1.381
NbO,-2.17470886342,-1.36391431793938,0.0
UCl4,-2.1118236552,-1.9775770024953,0.0
CsH,-0.2800425754,-0.156556856092088,2.377
Na3AsO4,-1.995121975,-1.95242680575875,3.522
CrBr2,-1.02951748667,-0.849358491610557,0.295
PuBr3,-2.0554575728,-1.77459213056188,0.0
FeWO4,-2.05559749045,-2.21577981448821,1.706
Al4C3,-0.306338209,-0.0979019289285716,1.472
K2Si4O9,-2.9820077644,-2.89859713319392,4.619
HgTe,-0.234869386392,0.0138199108502006,0.0
EuBr3,-1.9513847556,-1.57003786306188,0.0
FeSi,-0.40862170902,-0.5141432525,0.176
MgV2O6,-2.54306941404,-2.48013193055649,2.546
MgMoO4,-2.41971156933,-2.56132240419695,3.61
Li4SiO4,-2.68327495543,-2.55789535372389,5.195
CoS,-0.50784923,-0.425290342006678,0.0
FeSO4,-1.60447191016,-1.7716372076571,3.192
Zr3Si2,-0.920475692948,-0.884956819999999,0.0
V3B2,-0.629645985332,-0.714209495999999,0.0
KH,-0.2996310457,-0.197464608592088,3.656
SiMo3,-0.301380016262,-0.30424191625,0.0
VF3,-3.3606145475,-3.10134040184833,0.0
CaAl4,-0.446650288504,-0.191437872,0.0
LiNO2,-0.95429016025,-1.13615537677525,2.276
YCuO2,-2.7015506182,-2.63867609961113,3.198
Ca3SiO5,-3.37322440933,-3.20863217530301,4.221
MnI2,-0.838372709813,-0.564024189549912,1.157
NiWO4,-1.94820637947,-2.08533535499212,2.74
LiC,-0.153942575164,0.00594735374999988,3.426
P2Os,-0.52615253082,-0.688954917639959,0.996
LaSe,-1.86465654424,-1.9997975,0.0
Zr5Si4,-0.915180011612,-0.904473822222223,0.0
Ce7Ru3,-0.23715522614,-0.12918775825,0.0
Cs2S,-1.18239392392,-1.08469599217112,2.315
ZrB2,-1.11445613407,-0.991685520000001,0.0
LiAlSi2O6,-3.1659735569,-3.03015284602725,5.756
TiSi,-0.67214363804,-0.790835816893132,0.0
K3Bi,-0.448819530215,-0.36386087,0.402
CrAsO4,-1.85244052467,-1.87590368421238,2.139
KF,-2.94659305381,-2.91301950206555,6.735
MoCl3,-1.09870589843,-1.09493689796434,0.651
NbBr5,-0.960515631763,-1.1004708263882,1.474
NbCl4,-1.43968830858,-1.5381172464953,2.004
NiAs,-0.379803856285,-0.293964377500001,0.0
Mg2GeO4,-2.742830025,-2.58946205312119,3.395
PbF2,-2.33541550667,-2.65772386942074,4.418
Li2B4O7,-2.6889062088,-2.64572582970394,6.445
CuBr2,-0.478483798333,-0.511305058277224,0.0
MnP3,-0.551915514973,0.226822954831771,0.0
TaF5,-3.28823739533,-3.46935602260925,5.616
Ni3P,-0.518527019167,-0.514980109114984,0.0
Mn5Si3,-0.26018463408,-0.348725557995688,0.0
CaSi2,-0.52165443764,-0.370082020000001,0.0
GaS,-1.084102642,-0.788990310756679,1.802
CoSi2,-0.340408229588,-0.474772893333333,0.0
TbPO4,-3.40483543283,-3.2519003795236,6.23
Gd2O3,-3.813014933,-3.74186562252725,4.256
LiCrO2,-2.40451064,-2.44932507025419,2.983
US,-1.58712730432,-1.51518715950668,0.0
Mg3Si4H2O12,-2.92297090833,-2.82509062678159,5.478
FeCuS2,-0.49326670211,-0.409753799506678,0.0
TaC,-0.746730107095,-0.583268448750001,0.0
PdI2,-0.218409716467,-0.337764388285544,0.688
AgBr,-0.52036926816,-0.470169352457918,0.816
U2Cl5O2,-2.5305401632,-2.53282206832237,0.0
Ca2B2O5,-3.14890705897,-0.414078902154864,0.0
FeI2,-0.397297016667,-0.213536054952212,0.0
Te2Au,-0.0643234234253,-0.07168080222222,0.0
MoCl2O2,-1.500746296,-1.73674144659915,2.116
Al3Ni2,-0.58541542668,-0.618901216,0.0
Ca2Pb,-0.735859715243,-0.566865110833334,0.195
YbCl2,-2.76229214991,-2.72913960541275,5.654
MoCl4,-0.988701609504,-1.09660284282863,0.0
PrF3,-4.3765202929,-4.10587080872333,5.913
GeTe,-0.1036427,-0.0862824891666651,0.753
TiO,-2.79698481636,-2.52230953983251,0.0
MoOF4,-2.36650831667,-2.6223123354005295,3.3629999999999995
CaB4O7,-2.88660465905,-2.83649135801261,6.709
Li3AlF6,-3.5068543972,-3.43950333772866,8.937
Re2S7,-0.519887905398,-0.1906283431215,0.0
GdI3,-1.59532025975,-0.892403703696238,0.715
NiBr2,-0.732062937667,-0.582836608277224,0.615
MoCl3O,-1.276878064,-1.42787322404722,1.009
AgP2,-0.149663513557,-0.177786406806625,0.678
CdWO4,-2.03863463522,-2.1261460247525,3.095
Mn3C,-0.039027695112,0.594650415280174,0.0
DyI3,-1.60983023775,-0.831748815987905,0.643
La2CrO4,-3.228618166,-2.53114299325347,0.982
SnO,-1.45467711585,-1.53574424136498,0.0
CuP2,-0.418029011423,-0.281270993473291,0.935
Ce2SO2,-3.51682482494,-3.23541015215417,3.006
CoP,-0.7588718494,-0.715209630729968,0.0
CaH2,-0.61149193,-0.51394888978945,0.734
Ni11As8,-0.422227268091,-0.319097826315791,0.0
MnCO3,-1.85511727013,-1.93385333346963,3.624
Ta2N,-0.93811153478,-0.878924901781171,0.0
YMnO3,-3.0633672839,-2.94022457996963,0.0
PtS2,-0.381605511887,-0.528967209342238,0.644
RbHO,-1.446852092,-1.42700016768764,3.881
LuI3,-1.5261387575,-0.680518128071238,0.601
WCl4O,-1.24198502167,-1.46984871347587,1.951
UI3,-1.19370479725,-0.420662615571238,0.343
Ca3Si2H6O10,-2.36045262177,-2.39941231961393,5.115
MnAl2O4,-3.1098288257,-2.95617307653241,2.94
Si3W5,-0.199032850013,-0.172549505625,0.0
TiI2,-0.902797012133,-0.716918014547633,0.0
LiAl,-0.253681054655,-0.1861232025,0.0
NaTe3,-0.4741653525,-0.41131180771291,0.525
PdF2,-1.61892661205,-1.34382670775407,0.0
KBO2,-2.55956530134,-2.51098969460604,4.631
BeF2,-3.54803509667,-3.47615265497629,9.398
YS,-2.3837821,-1.78041702450668,0.0
LiBH4,-0.32900338688,-0.314394358122784,5.569
K2CO3,-1.98907615083,-1.98118361335604,4.078
MgAl2O4,-3.4245324812,-3.22935432895453,5.539
NbF5,-3.133118821,-3.25511595427592,4.647
FeB,-0.375706860354,-0.3766012475,0.0
SbO2,-1.56761311128,-1.63423333683584,2.336
Na2UO4,-2.7975977889,-2.68813031539177,3.323
HfCl2,-1.87911124613,-1.42136406707942,0.0
GaSb,-0.215519812515,-0.167087975,0.366
NaHO,-1.47103538867,-1.49609502630486,3.276
SeCl4,-0.391143404092,-0.627175155495298,2.988
FeSiO3,-2.39369034212,-0.8334721302101,0.0
Si2W,-0.32169657653,-0.3448632,0.0
ZrCl2,-1.72737833333,-1.88271332707942,1.06
MgTl,-0.247175402376,-0.0342187620833352,0.0
AgF,-1.05157956274,-1.15817396331555,0.0
IrS2,-0.459658829257,-0.474885274342238,0.0
ZrI2,-0.960422353333,-1.00410571411888,0.4
ZnSb,-0.098653340422,0.2245270525,0.0
SrAl2O4,-3.441826006,-3.27741524812119,4.629
NiBi,-0.04032737457,0.2656545975,0.0
AuBr,-0.073718979656,-0.278106871207918,1.716
PbCl2,-1.24166027454,-1.39345322041275,3.977
MgHClO,-2.071817573,-1.97230114196218,4.566
BiBr3,-0.71550774372,-1.00267710056188,2.848
UH2O4,-2.2766155482,-2.33128654648678,3.767
XeF4,-0.55368003194,-0.753774555304885,2.386
Si3Ru2,-0.49461405721,-0.602559454,0.472
Pu2C3,-0.309620129126,-0.030459977000001,0.0
AuSe,-0.041195900396,-0.0889556850000002,0.0
BaH2O2,-1.9497264724,-1.95020373972517,4.876
SiB6,-0.17345642272,0.455205697857142,0.171
Al3Co,-0.394614398115,-0.22494224,0.0
LaN,-1.5719488309,-0.832210132671753,0.0
Ca2Al2SiO7,-3.44245773293,-3.29060441342927,4.588
CrCl2,-1.366010786,-1.17683013541275,0.464
ZnF2,-2.640815996,-2.56711395275407,3.671
LaPO4,-3.4041444815,-3.35455788819027,5.209
NbI5,-0.463973820333,-0.571067753690264,0.997
KSb2,-0.370764485467,-0.305773388333333,0.38
CrB4,-0.25866108639,-0.30117226,0.0
MnF2,-2.95381695,-2.62925141735177,1.322
DyCl3,-2.57318913425,-2.52370257213101,3.751
Al2S3,-1.344245819,-1.23248219640801,3.138
LaBr3,-2.35033400964,-2.25820922681188,3.095
In2O3,-1.913244242,-1.83110142852725,1.426
UBr3,-1.86790833395,-1.50729701181188,0.0
BaF2,-4.1759716684,-3.9657145660874,5.772
Fe2NiO4,-1.6057067389,-1.55070145239731,1.233
UCl3,-2.31455914067,-1.94240043546434,0.0
SrCu,-0.010348723595,-0.11269600875,0.0
SrMnO3,-2.53700746768,-2.37997612596963,1.085
SmH3O3,-2.082626026,-2.10994804738411,3.995
CrSi,-0.367931585,-0.28845979875,0.0
MgCu2,-0.121419495904,-0.146289319722223,0.0
MnSi,-0.31438976618,-0.464250793146551,0.0
NbClO2,-2.5476412087,-2.42783576996916,2.495
ZrC,-1.01905648348,0.41684113625,0.0
BaO,-2.83980998,-2.68244427293938,2.111
ZnSeO3,-1.35209364424,-1.26976217052725,3.669
ZrF4,-3.9618458502,-3.95960915697155,5.025
KBF4,-3.25952836743,-3.25190016525407,9.051
Ag2SO4,-1.05994204802,-1.13387986393263,1.458
Sc2O3,-3.9562491444,-3.79262894477725,3.903
KCrO2,-2.2816940405,-2.16765796150419,2.912
Lu2O3,-3.8932343828,-3.86784545552725,4.472
CdSiO3,-2.46480996286,-2.36129162736059,2.953
CdSO4,-1.61242130525,-1.67988623875473,3.462
Tb2O3,-3.8662872808,-3.50383387539392,4.338
XeF2,-0.562296195067,-0.717728349420737,2.232
PbS,-0.51543587564,-0.429746182006678,0.0
Co3O4,-1.35623876,-1.02797402204602,0.0
BaO2,-2.19133142513,-2.11846348058584,2.349
SiRu2,-0.364767027893,-0.397096288333332,0.0
UBr4,-1.663465335,-1.57212884293267,0.348
Pd4S,-0.143101548744,-0.239123460802671,
Cr2CoO4,-2.1130673676,-2.21257037413846,2.602
ZnO,-1.8163383175,-0.932217242939378,0.0
HgSe,-0.307818819,-0.182984242483134,0.176
ThCl4,-2.45998021304,-2.4489908894953,3.787
Ti2O3,-3.15256219152,-3.12154381304176,
AgI,-0.3204632284,0.0174154250358414,0.182
MoCl6,-0.77435903,-1.03465179338782,1.187
AuCl3,-0.306800529473,0.0378906607856577,0.0
ZnSO4,-1.69047807738,-1.6796781429214,4.994
CdI2,-0.702497130113,-0.696909764952212,2.438
Cu2Se,-0.228384289915,0.00545049333333303,0.0
Na5Al3F14,-3.55918453864,-3.41686590827699,8.01
Pr3S4,-2.3014009596,-2.18425338550763,0.0
Nb2N,-0.865765475423,-0.952523038447836,0.0
Sm2Zr2O7,-3.83575037255,-3.68301968101375,3.197
VBr3,-1.15998982694,-0.0103616405618769,0.0
Ga2Te3,-0.569804763206,-0.310523933999998,0.645
NiSO4,-1.50784236619,-1.62412084982768,3.501
Na3PO4,-2.48340864537,-2.42228499187874,4.131
Na4P2O7,-2.52449699654,-2.53473026442137,4.756
Pr2O3,-3.7510365984,-3.54718636852725,3.917
BaS,-2.43560345,-2.22464121200668,2.249
CeRu2,-0.3080261044,-0.0319273674999998,0.0
Mg2Ge,-0.359926913803,-0.12403763777778,0.0
TiN,-1.74974270061,-0.958777449564884,0.0
CaMgC2O6,-2.4110401301,-2.41426530994392,5.191
HfC,-1.1925129062,-0.947618221250002,0.0
BeCl2,-1.71432626265,-1.66521271707941,6.612
NaH,-0.2921687713,-0.246102806517912,4.09
Bi2Se3,-0.290539508056,-0.387503701999999,0.415999999999999
CdGa2O4,-2.0089952907,-1.88339907978786,1.803
BeSO4,-2.07425317645,-2.15820149958806,7.339
LaS,-2.36334375956,-2.30989324200668,0.0
Sn2Au,-0.14657150634,-0.190735139567468,0.0
NaBO2,-2.52921094557,-2.50243150231896,4.573
HgBr,-0.529041571083,-0.539608396191052,1.793
WBr6,-0.50797952368,-0.727400080642145,1.054
GaN,-0.568070820835,-0.579270357671753,2.085
CrB,-0.39162430622,-0.517167262500001,0.0
KPH2O4,-2.03182444614,-2.03910141273041,6.355
Na2SiO3,-2.69718035102,-2.60121290988993,4.234
ThC2,-0.432196968513,0.0699156799999988,0.0
Nd2Te3,-1.64783601584,-1.4664747295,0.0
Cr3C2,-0.176925551174,-0.0718611800000005,0.0
Ga2Se3,-0.841263650192,-0.588927451999999,1.131
Cs2O3,-1.07803125263,-0.240828545527253,0.0
CrF4,-2.58449655282,-2.60166303630488,0.0
UO3,-3.1709484065,-3.10540211754009,2.536
ReO3,-1.52641600172,-1.90076963815907,0.0
Fe4N,-0.0229829760104,-0.082817777068702,0.0
NbB2,-0.8672821136,-0.69505215,0.0
CdCl2,-1.35295871531,-1.32792841374608,3.464
TePb,-0.355585666576,-0.180984431666666,0.0
NbCl5,-1.37753239948,-1.52271635884927,2.58
SiC,-0.3794359247,0.53431968375,0.0
NiP3,-0.408707214248,0.00489347078004698,0.0
Ni5P2,-0.57922055444,-0.4248128332742687,0.0
HfCl4,-2.05285717746,-2.1162522174953,4.186
CaCl2,-2.7478789051,-2.65225300207942,5.48
SrCu5,-0.003425391235,-0.0727600916666666,0.0
TiS,-1.373265775,-1.26620067889981,0.0
Pb5SO8,-1.3447196142,-1.5368959852531,2.48
HgF2,-1.45992489123,-1.65529646440949,1.162
LuCl3,-2.55764272925,-1.80996818546434,2.201
HgSO4,-1.22212362559,-1.31671205958244,1.715
NaAlSi2O6,-3.14323434852,-3.00720999461242,5.633
NdSe,-1.86465654424,-1.8421691925,0.0
Sr4Mn3O10,-2.62669620228,-2.49448841473077,1.379
PmI3,-1.6401457275,-0.989530794946238,0.646
LaH2,-0.695269779167,-0.631946481456116,0.0
SnAu,-0.1578478321,-0.229612620925601,0.0
Na2B4O7,-2.62275824865,-2.60886904733497,5.195
ScN,-1.626153963,-0.988540790171752,0.0
Ca3B2O6,-3.23090099742,-3.15112415047932,5.222
CsHO,-1.43786972467,-1.38309254018764,3.425
SeO2,-0.779047628333,-0.911055616002503,3.481
TbO2,-3.35638247058,-2.78571300547473,0.0
NiCl2,-1.053009832,-0.835216247079415,0.961
NbCr2,-0.0722735094667,-0.040632306666667,0.0
PbN2O6,-0.526097254713,-0.915374015939948,3.747
Mn23C6,-0.0950653731034,-0.0963437431807353,0.0
Rh2O3,-0.73718979656,-0.911182091527253,0.638
CaMoO4,-2.6640319608,-2.7846454647525,3.268
HgO,-0.4709524288,-0.324666660422511,0.0
Sb2S3O12,-1.46471521618,-1.58427936235795,4.312
Ca2Cu,-0.02006522672,-0.11964365,0.0
SmOF,-3.96927357703,-4.10332100083662,4.743
MoO3,-1.9293088605,-2.12934481565907,1.972
HfI,-0.741527243555,0.216029171285841,0.0
CrSi2,-0.345475666667,-0.371485196666667,0.0
Ca2V2O7,-2.91012684092,-2.85627128379277,3.161
MnP,-0.58541542668,-0.742107463876518,0.0
Ca6Si6H2O19,-3.14901070167,-3.09603704078984,4.65
Ba2TiO4,-3.32100823,-3.20741439711447,4.344
Rb2S,-1.20263188848,-1.10369049800445,2.209
P2S3,-0.323495813802,-0.145964117991988,0.0
CaCN2,-0.908477495783,-1.00603352704675,3.852
UCl2O,-2.7644617371,-2.85862238991027,2.461
AlH12Cl3O6,-1.26802132418,-1.35092280833364,5.824
SbCl3,-0.989785193932,-0.504430480464342,0.781000000000001
Na2Ti2O5,-2.92467031959,-1.57066120762996,0.0
PuBrO,-3.07018006405,-3.08655572441263,2.13
Y2Cu2O5,-2.55632416379,-2.19614964030753,0.0
SrF2,-4.2048879817,-4.2059876560874,7.434
As2O3,-1.3633160758,-0.521233099527253,0.0
UB4,-0.509095015254,-0.508279738,0.0
CaI2,-1.853131476,-1.75676974495221,3.693
Ni3Sn4,-0.34877101099,-0.288602268200687,0.0
